Name_Adopt,RA_Adopt,Dec_Adopt,zem_Adopt,RA_UVES,Dec_UVES,RA_SSS,Dec_SSS,B_SSS,R1_SSS,R2_SSS,I_SSS,Name_SDSS,zem_SDSS,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,Name_NED,zem_NED,Name_SIMBAD,zem_SIMBAD,Spec_status,NumExp,ExpTime,WavStart,WavEnd,WavCoverage,Dispersion,CNR,ResPowerNom,SlitWidths,Binnings,Settings,Seeing,ProgIDs,PIObjNames,DLAzabs,DLAlogNHI,DLAelogNHI,DLAReference
J130753+064213,13:07:53.92,+06:42:13.9,0.601,13:07:53.96,+06:42:14.4,13:07:53.934,+06:42:13.75,17.483,16.543,17.241,16.71,SDSS J130753.92+064213.9,0.601,17.249,16.902,17.015,17.006,17.085,3C 281,0.602,NAME 3C 281 CLUSTER,0.6,0,4,1200,3283.1511360283,9467.1877934759,"3292.53-5595.12,5598.53-7455.31,7462.46-7522.75,7666.90-9467.19",2.5,"3,10,11,13,8","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.61,0.74,0.84",076.A-0860(A),3cm281,,,,
J131726-023150,13:17:26.12,-02:31:50.5,1.09,13:17:26.13,-02:31:50.0,13:17:26.127,-02:31:50.58,19.136,18.123,18.521,17.535,SDSS J131726.12-023150.5,1.09,18.681,18.549,18.251,18.241,18.311,LBQS 1314-0216,1.09,LBQS 1314-0216,1.09,0,1,2700,3283.1361029227,6811.3653801182,"3284.59-4520.82,4778.57-5758.55,5834.58-6556.73,6572.11-6693.85,6693.96-6718.62,6718.73-6795.20,6795.37-6811.37",2.5,"5,5,13,13,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.87,0.87,0.87",081.A-0479(A),131726.13m023150,,,,
J131815-025919,13:18:15.91,-02:59:19.4,0.747,13:18:15.89,-02:59:19.9,13:18:15.918,-02:59:19.25,19.5,18.652,18.616,18.192,SDSS J131815.91-025919.4,0.747,20.561,19.487,19.174,18.803,18.588,SDSS J131815.91-025919.4,0.747,SDSS J131815.91-025919.4,0.748,0,2,5400,3282.7985015391,6651.8180006024,"3284.74-4520.81,4618.51-4698.22,4709.09-5598.54,5673.17-6616.85,6619.12-6651.82",2.5,"2,5,13,12,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.49,0.95,1.24",081.A-0479(A),131822.89m025842mpair,,,,
J131822-025842,13:18:22.89,-02:58:42.6,0.724,13:18:22.91,-02:58:43.0,13:18:22.888,-02:58:42.33,19.564,18.252,19.388,18.845,SDSS J131822.89-025842.6,0.724,19.112,18.931,18.932,18.942,18.867,SDSS J131822.89-025842.6,0.722,SDSS J131822.89-025842.6,0.724,0,2,5400,3282.9551859832,6652.3019046304,"3284.76-4520.57,4619.27-4690.81,4701.07-5599.04,5675.19-6616.51,6619.82-6652.30",2.5,"4,5,12,10,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.55,0.63,0.66",081.A-0479(A),131822.89m025842,,,,
J131833-025140,13:18:33.98,-02:51:40.8,1.457,13:18:34.03,-02:51:40.6,13:18:33.965,-02:51:40.85,19.018,18.2,18.645,17.896,SDSS J131833.98-025140.8,1.457,19.025,18.945,18.699,18.576,18.704,SDSS J131833.98-025140.8,1.457,SDSS J131833.98-025140.8,1.456,0,2,5400,3280.9960407603,6652.1585811629,"3284.72-4520.82,4618.56-4651.49,4661.12-4692.04,4705.29-5599.29,5673.22-6616.31,6618.57-6652.16",2.5,"2,2,7,7,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.97,1.21,1.39",081.A-0479(A),131833.98m025140,,,,
J131938-004940,13:19:38.76,-00:49:40.0,0.891,13:19:38.82,-00:49:39.7,13:19:38.756,-00:49:39.99,18.196,17.401,16.964,17.233,SDSS J131938.76-004940.0,0.891,17.852,17.65,17.552,17.568,17.471,LBQS 1317-0033,0.891,4C -00.50,0.892,0,4,2160,3283.0981793504,9467.2719310218,"3306.78-5578.91,5579.47-7522.76,7670.74-9467.27",2.5,"2,8,8,15,11","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.49,1.03,2.23",076.A-0860(A),4cmm00.50,,,,
J131952-022543,13:19:52.38,-02:25:43.3,2.002,13:19:52.32,-02:25:42.5,13:19:52.371,-02:25:43.21,19.286,18.847,18.901,18.712,SDSS J131952.38-022543.3,2.002,19.049,19.022,18.963,18.796,18.567,SDSS J131952.38-022543.3,2.003,SDSS J131952.38-022543.3,2.002,0,3,7501,3281.8388656335,6811.6271598706,"3285.04-4519.75,4787.92-5234.91,5243.30-5578.54,5579.24-5726.06,5733.95-5758.34,5834.61-6066.11,6073.35-6763.91,6766.73-6811.63",2.5,"5,5,13,11,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.53,0.86,1.75",081.A-0479(A),131952.38m022543,,,,
J132029-052335,13:20:29.96,-05:23:35.3,3.7,13:20:29.99,-05:23:33.7,13:20:29.960,-05:23:35.38,19.151,17.933,17.741,17.093,,,,,,,,2MASSi J1320299-052335,3.7,QSO B1317-0507,3.7,0,21,63105,3280.2082634111,9466.7506732854,"3437.31-7525.67,7653.45-9466.75",2.5,"3,46,54,101,72","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.34,0.74,1.18","075.A-0464(A),093.A-0575(A)",q1317m0507,,,,
J132113-263544,13:21:13.14,-26:35:44.1,2.027,13:21:14.05,-26:36:11.0,13:21:13.149,-26:35:44.12,21.404,19.556,19.337,18.516,,,,,,,,PKS 1318-263,2.027,IVS B1318-263,0.0,0,7,23100,3282.8089753415,6652.8377607022,"3299.85-4518.64,4618.26-5599.81,5674.51-6616.71,6619.58-6651.12",2.5,"2,3,10,10,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.66,0.79,1.19",075.A-0158(A),b1318m263,,,,
J132139-004151,13:21:39.86,-00:41:51.9,3.091,13:21:39.92,-00:41:52.4,13:21:39.858,-00:41:51.87,20.615,19.043,19.081,17.733,SDSS J132139.86-004151.9,3.091,23.578,20.497,19.313,18.715,18.464,SDSS J132139.86-004151.9,3.075,QSO J1321-0041,3.08,0,10,22799,4978.728826336,10256.0032695185,"4978.73-5056.60,5058.11-5222.45,5223.97-5958.23,6038.96-7278.88,7279.25-7318.69,7319.06-7343.26,7343.69-7796.69,7797.15-7824.05,7824.50-7843.84,7844.24-7855.95,7856.48-7873.27,7873.73-7967.32,7967.72-7995.94,7996.47-8028.34,8029.01-8064.71,8065.38-8345.77,8347.79-8355.45,8356.08-8454.06,8455.47-8467.96,8468.67-8507.39,8508.17-8523.43,8661.65-8764.17,8764.61-8770.75,8771.26-8781.14,8781.73-8829.97,8830.49-8888.71,8889.23-8922.50,8923.17-8960.90,8961.64-9094.29,9095.43-9379.03,9379.58-9442.68,9443.15-9479.84,9480.63-9505.96,9506.44-9522.31,9523.18-9615.43,9618.72-9671.88,9672.37-9702.50,9703.06-9722.91,9723.56-9768.01,9771.19-9794.20,9794.85-9875.22,9875.88-9917.81,9918.39-9925.42,9930.14-9948.54,9949.12-9959.83,9960.41-10088.05,10093.52-10127.33,10127.75-10174.99,10175.33-10256.00",2.5,"0,0,13,18,29","0.0,0.0,56.9,56.9,56.9",0.8,2x2,"600,860","0.80,1.25,1.55",080.B-0445(A),1321m0041,,,,
J132323-002155,13:23:23.78,-00:21:55.2,1.39,13:23:23.78,-00:21:54.8,13:23:23.779,-00:21:55.19,18.065,17.108,17.135,16.765,SDSS J132323.78-002155.2,1.39,18.997,18.47,17.904,17.673,17.576,LBQS 1320-0006,1.388,LBQS 1320-0006,1.388,0,5,13842,3282.19280762,6655.2509534915,"3282.19-4512.56,4618.55-5578.91,5579.56-5600.07,5677.51-6651.64",2.5,"8,11,33,37,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.57,0.72,0.86",274.A-5030(A),q1323m0021,,,,
J132654-050058,13:26:54.62,-05:00:58.6,1.882,13:26:54.64,-05:00:58.2,13:26:54.622,-05:00:58.69,19.822,19.588,19.433,,,,,,,,,PKS B1324-047,1.882,QSO J1326-0500,1.882,0,6,19800,3282.6819469215,6652.0810607697,"3302.04-4518.54,4619.47-4649.53,4659.94-4691.79,4698.25-5578.48,5579.00-5597.92,5677.60-6616.62,6619.60-6649.92",2.5,"15,9,22,15,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.46,0.61,0.89",075.A-0158(A),b1324m047,,,,
J133007-205616,13:30:07.68,-20:56:16.5,1.169,13:30:07.74,-20:56:16.5,13:30:07.682,-20:56:16.55,18.147,16.545,16.296,15.965,,,,,,,,[HB89] 1327-206,1.169,QSO J1330-2056,1.165,0,1,2233,3283.3512279438,6654.2141167505,"3284.86-4521.53,4620.06-5432.02,5433.92-5599.90,5675.78-6617.25,6619.84-6652.66",2.5,"8,9,23,23,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","1.67,1.78,1.89",080.A-0014(B),j1330m2056,,,,
J133051-252219,13:30:51.97,-25:22:19.0,3.949,13:30:51.99,-25:22:18.8,13:30:51.972,-25:22:19.02,21.077,18.942,18.306,18.215,,,,,,,,BR J1330-2522,3.949,QSO J1330-2522,3.91,0,3,11400,3282.6857042081,10255.3058263588,"3882.78-4519.03,4779.31-4807.85,4812.38-4845.68,4848.15-4923.19,4927.71-5759.20,5835.05-6838.26,6839.91-6853.56,6858.88-6933.98,6941.50-6995.14,7002.90-8519.02,8660.63-9413.89,9421.82-10087.20,10088.71-10255.31",2.5,"0,6,17,16,14","0.0,49.8,47.8,47.8,47.8",1,2x2,"390,580,860","0.62,0.93,1.89","077.A-0166(A),095.B-0809(A)","j1330m25,j1330m2522",,,,
J133807-062710,13:38:07.96,-06:27:10.9,0.625,13:38:08.02,-06:27:11.2,13:38:07.965,-06:27:10.93,17.771,16.876,18.034,17.572,,,,,,,,[HB89] 1335-061,0.625,4C -06.35,0.625,0,4,2120,3282.9508590315,9466.6892242764,"3294.74-7521.98,7666.62-9466.69",2.5,"1,7,7,9,5","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.47,0.56,0.69",076.A-0860(A),4cmm06.35,,,,
J134145-003631,13:41:45.12,-00:36:31.0,2.183,13:41:45.13,-00:36:31.1,13:41:45.140,-00:36:31.07,19.496,18.037,18.355,17.585,SDSS J134145.12-003631.0,2.183,20.621,19.6,18.979,18.513,18.224,SDSS J134145.12-003631.0,2.215,2MASS J13414512-0036306,2.205,0,8,28000,3758.6885159374,9466.2254050803,"3758.69-4987.48,5678.31-7520.04,7664.97-8790.35,8791.37-8917.64,8919.42-9466.23",2.5,"0,16,0,28,30","0.0,49.8,0.0,47.8,47.8",1,2x2,"437,760","0.61,1.39,2.03",081.B-0285(A),sdssmj1341m0036,,,,
J134258-135559,13:42:58.87,-13:55:59.8,3.19,13:42:59.01,-13:56:00.7,13:42:58.875,-13:55:59.82,18.265,17.425,17.702,17.299,,,,,,,,2MASSi J1342588-135559,3.19,QSO B1340-1340,3.212,0,6,25100,3285.3227518548,9767.3722736711,"3749.91-3763.69,3764.57-5578.69,5579.62-5599.57,5674.17-6301.97,6302.71-6365.41,6366.15-7919.17,8078.99-8488.33,8502.71-8829.84,8830.13-8870.35,8870.50-8922.36,8922.66-9693.61,9693.78-9767.37",2.5,"0,35,38,89,39","0.0,49.8,52.0,52.0,52.0","0.9,1.0",2x2,"390,437,564,800","0.52,0.93,1.22",68.A-0492(A),ctq325,,,,
J134427-103541,13:44:27.06,-10:35:41.7,2.134,13:44:27.10,-10:35:41.0,13:44:27.063,-10:35:41.70,17.651,17.155,16.717,16.429,,,,,,,,HE 1341-1020,2.134,QSO B1341-1020,2.134,0,34,148683,3043.9344831451,10429.2099012751,"3043.93-8522.99,8658.59-10087.12,10088.09-10255.30,10259.57-10429.21",1.3,"39,62,103,106,81","52.8,55.8,49.2,49.2,47.8","0.8,1.0","1x1,2x2","346,390,437,564,580,860","0.48,0.79,1.81","079.B-0469(A),166.A-0106(A),185.A-0745(A),185.A-0745(B),185.A-0745(H)","he1341m1020,hem1341m1020,hes1341m1020,q1341m1020",,,,
J135038-251216,13:50:38.86,-25:12:16.8,2.534,13:50:38.90,-25:12:17.0,13:50:38.866,-25:12:16.80,16.949,16.435,16.442,16.09,,,,,,,,2MASSi J1350388-251216,2.534,QSO J1350-2512,2.534,0,36,164883,3042.7011253209,10429.8223134534,"3043.51-9768.05,9772.50-9925.52,9932.15-10088.15,10094.98-10256.16,10272.19-10429.82",1.3,"47,86,135,142,103","55.8,55.8,50.6,50.6,49.2","0.8,1.0","1x1,2x2","346,390,437,564,580,760,860","0.37,0.85,2.01","166.A-0106(A),185.A-0745(A),185.A-0745(D),185.A-0745(E),185.A-0745(H),60.O-9025(B)","he1347m2457,hem1347m2457,q1347m2457",,,,
J135256-441240,13:52:56.52,-44:12:40.3,0.05,13:52:56.41,-44:12:38.9,13:52:56.522,-44:12:40.31,17.387,16.689,18.952,16.666,,,,,,,,PKS 1349-439,0.05,ICRF J135256.5-441240,0.0,0,4,8000,3282.0894770895,10416.1525235797,"3282.09-5163.90,5233.39-5463.91,5471.25-6213.21,6701.15-6714.35,6733.47-6776.79,6778.94-6789.69,6809.08-6848.14,6855.17-6930.76,6963.08-6993.11,6994.28-7023.62,7043.38-7105.44,7126.04-7188.23,7210.14-7274.28,7295.78-8523.94,8658.26-9089.67,9094.53-9765.57,9770.46-9923.52,9935.36-10084.19,10103.13-10248.31,10270.04-10378.18,10378.78-10416.15",2.5,"9,22,29,0,38","59.8,70.9,70.9,0.0,70.9","0.6,0.8",2x2,"390,520,860","0.39,0.41,0.52",67.C-0157(A),q1349m439,,,,
J135704+191907,13:57:04.43,+19:19:07.3,0.72,13:57:04.38,+19:19:06.9,13:57:04.441,+19:19:07.29,16.372,15.437,16.178,15.787,SDSS J135704.43+191907.3,0.72,16.661,16.176,16.082,16.221,15.957,[HB89] 1354+195,0.72,4C 19.44,0.719,0,4,1200,3282.9798877047,9466.6150443097,"3299.94-4961.97,4962.22-7521.67,7666.50-9312.68,9313.53-9466.62",2.5,"6,18,21,28,20","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.46,0.49,0.54",076.A-0860(A),4cmp19.44,,,,
J140445-013021,14:04:45.89,-01:30:21.8,2.518,14:04:45.94,-01:30:21.1,14:04:45.887,-01:30:21.80,18.339,17.489,17.678,17.298,SDSS J140445.89-013021.8,2.518,18.986,18.315,18.199,18.106,17.94,UM 632,2.507,QSO J1404-0130,2.522,0,2,5300,3756.9223466726,9466.5126512421,"3756.92-4984.64,5675.88-5826.75,5828.89-5919.91,5928.80-5980.39,5988.53-7516.51,7661.88-8401.44,8401.65-8467.91,8468.05-8960.77,8960.92-9466.51",2.5,"0,12,0,19,16","0.0,49.8,0.0,47.8,47.8",1,2x2,"437,760","0.60,0.79,1.05",075.A-0158(B),b1402m012,,,,
J141520-095558,14:15:20.83,-09:55:58.3,2.001,14:15:20.70,-09:55:57.4,14:15:20.838,-09:55:58.33,19.222,18.468,19.031,18.543,,,,,,,,PKS B1412-096,2.001,QSO J1415-0955,2.001,0,1,3300,3282.9281602987,6652.3026158458,"3293.65-4517.79,4620.89-5599.04,5673.39-5918.10,5918.40-6615.79,6620.04-6628.49,6630.37-6648.25,6648.37-6652.30",2.5,"3,4,8,8,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.85,0.89,0.93",075.A-0158(B),b1412m096,,,,
J141546+112943,14:15:46.24,+11:29:43.4,2.56,14:15:46.30,+11:29:40.7,14:15:46.250,+11:29:43.35,17.462,16.987,16.677,15.932,SDSS J141546.24+112943.4,2.56,18.463,17.307,16.916,16.956,16.677,[HB89] 1413+117,2.558,QSO B1413+117,2.558,0,13,59880,3052.5996859897,6811.0442590045,"3052.60-4530.04,4622.35-5578.29,5578.71-6301.42,6301.84-6810.36",2.5,"17,13,142,83,0","59.8,73.6,56.9,56.9,0.0","0.5,0.6,0.7,0.8,1.0",2x1,"346,390,564,580","0.61,1.25,2.21",65.O-0173(A),"h1413p11mmm1,h1413p11mmm2",,,,
J141803+170324,14:18:03.73,+17:03:24.6,0.822,14:18:03.66,+17:03:25.9,14:18:03.767,+17:03:24.62,17.631,17.67,17.372,17.295,SDSS J141803.73+170324.6,0.822,18.042,17.688,17.762,17.81,17.658,[HB89] 1415+172,0.821,QSO B1415+172,0.821,0,4,1760,3282.5451183238,9465.5192338165,"3296.92-7516.29,7660.94-9465.52",2.5,"4,9,10,14,8","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.47,0.51,0.60",075.A-0841(A),oqmp125,,,,
J141908+062834,14:19:08.17,+06:28:34.8,1.437,14:19:08.13,+06:28:36.3,14:19:08.196,+06:28:34.65,16.967,16.43,16.363,15.6,SDSS J141908.17+062834.8,1.437,17.456,17.198,16.741,16.45,16.361,3C 298,1.437,3C 298,1.437,0,4,1200,3282.5604008917,9465.4843688562,"3295.86-5818.26,5831.37-7515.88,7660.66-9465.48",2.5,"3,6,11,16,9","37.9,43.8,38.3,43.1,47.8","1.0,1.3",2x2,"390,437,580,760","1.20,1.43,1.84",075.A-0841(A),3cm298,,,,
J142107-064356,14:21:07.75,-06:43:56.5,3.689,14:21:07.95,-06:43:56.6,14:21:07.757,-06:43:56.52,20.307,18.541,18.945,18.154,,,,,,,,PKS B1418-064,3.689,FIRST J142107.7-064355,0.0,0,7,18120,3757.9181515661,10429.9736574719,"4040.01-4985.01,6702.83-7712.44,7723.51-7841.23,7845.81-7930.67,7936.09-7963.27,7969.25-8052.69,8055.11-8272.88,8308.42-8364.80,8368.49-8494.91,8497.68-8528.77,8663.39-9504.46,9506.60-9921.04,9942.74-10011.29,10018.98-10087.05,10100.69-10256.01,10270.90-10287.02,10291.56-10429.97",2.5,"0,17,0,0,23","0.0,49.8,0.0,0.0,47.8",1,2x2,"437,860","0.49,0.67,0.83","69.A-0051(A),71.A-0067(A),71.A-0539(A)","b1418m064,b418m064,pksmb1418m064",,,,
J142249-272756,14:22:49.24,-27:27:56.8,0.985,14:22:49.31,-27:27:56.0,14:22:49.240,-27:27:56.81,18.812,17.505,18.305,17.216,,,,,,,,PKS 1420-27,0.985,QSO B1419-272,0.985,0,4,3200,3282.4976776095,9465.4613669688,"3293.47-5238.54,5243.26-5593.78,5598.49-7520.57,7665.18-8467.04,8467.18-8887.30,8887.52-9465.46",2.5,"6,14,22,27,16","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.66,0.83,0.91",075.A-0841(B),pksmb1419m272,,,,
J142253-000149,14:22:53.31,-00:01:49.0,1.083,14:22:53.33,-00:01:49.3,14:22:53.304,-00:01:49.04,19.341,18.767,18.299,17.979,SDSS J142253.31-000149.0,1.083,19.662,19.449,18.931,18.902,18.933,SDSS J142253.31-000148.9,1.083,QSO B1420+0011,1.086,0,3,9015,3282.779832971,6653.9438411038,"3283.71-4516.30,4620.84-4656.15,4660.74-4694.20,4698.63-4707.22,4708.35-5578.70,5579.30-5601.17,5675.41-6617.09,6619.13-6653.94",2.5,"6,5,18,18,0","41.5,41.5,41.1,41.1,0.0",1.2,2x2,"390,564","0.53,0.64,0.76",079.A-0600(B),j1422m0001,,,,
J142330+115951,14:23:30.09,+11:59:51.2,1.613,14:23:30.03,+11:59:50.7,14:23:30.107,+11:59:51.17,18.746,17.743,17.849,17.303,SDSS J142330.09+115951.2,1.613,18.232,18.059,17.871,17.584,17.473,[HB89] 1421+122,1.612,QSO B1421+122,1.612,0,4,2972,3282.5252370845,9465.5408378996,"3302.40-5823.44,5829.22-7516.30,7660.90-7822.81,7822.94-8828.57,8828.79-9465.54",2.5,"3,8,10,18,12","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.50,0.63,1.09",075.A-0841(A),oqmp135,,,,
J142738-120349,14:27:38.11,-12:03:49.8,0.806,14:27:38.27,-12:03:49.4,14:27:38.115,-12:03:49.82,16.695,16.637,16.213,16.174,,,,,,,,[HB89] 1424-118,0.806,QSO B1424-115,0.805,0,7,1620,3282.5666330794,9465.4234066552,"3306.28-7516.21,7660.87-9465.42",2.5,"3,9,11,16,9","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.49,0.56,0.69",075.A-0841(A),pksm1424m11,,,,
J142756-420619,14:27:56.29,-42:06:19.4,1.522,14:27:56.26,-42:06:17.4,14:27:56.291,-42:06:19.42,18.482,16.574,16.032,14.636,,,,,,,,[HB89] 1424-418,1.522,QSO B1424-418,1.522,0,4,8000,3282.1155595372,10484.9076941802,"3282.12-5165.32,5244.35-5465.36,5470.42-6213.47,6697.07-6767.47,6786.80-6846.37,6853.17-6928.91,6936.25-7273.54,7293.71-7532.24,7545.07-8520.81,8661.07-9084.74,9094.98-9767.20,9776.00-9927.32,9942.07-10097.73",2.5,"3,6,8,0,12","59.8,70.9,70.9,0.0,70.9","0.6,0.8",2x2,"390,520,860","0.41,0.44,0.49",67.C-0157(A),q1424m418,,,,
J142906+011705,14:29:06.52,+01:17:05.9,0.086,14:29:06.46,+01:17:05.2,14:29:06.523,+01:17:05.97,16.18,15.712,15.384,14.514,,,,,,,,MRK 1383,0.086,QSO J1429+0117,0.086,0,1,300,3285.4453007595,6655.1828872024,"3285.45-4522.57,4621.35-5599.27,5676.84-6616.50,6618.99-6652.02",2.5,"12,10,21,20,0","13.2,13.2,22.2,22.2,0.0",2.1,2x2,"390,564","1.90,2.03,2.16",167.D-0407(A),hs1426p0130,,,,
J143040+014939,14:30:40.83,+01:49:39.9,2.121,14:30:40.82,+01:49:39.8,14:30:40.815,+01:49:39.85,17.999,,17.369,17.037,SDSS J143040.83+014939.9,2.121,18.073,17.825,17.698,17.518,17.332,LBQS 1428+0202,2.113,LBQS 1428+0202,2.113,0,11,15077,3283.8437648635,9466.5006340955,"3283.84-5598.92,5673.27-7521.52,7664.87-9466.50",2.5,"6,18,17,32,26","41.5,41.5,41.1,41.1,41.1",1.2,2x2,"390,437,564,760","0.89,1.33,2.93","079.A-0656(A),081.A-0478(A)",j1430p0149,,,,
J143229-010614,14:32:29.00,-01:06:14.0,2.076,14:32:28.92,-01:06:11.9,14:32:29.237,-01:06:16.03,18.469,,17.664,17.081,,,,,,,,LBQS 1429-0053B,2.076,QSO B1429-008B,2.078,0,13,52047,3284.4492584775,10448.4442528802,"3295.26-5599.11,5675.31-6616.65,6619.57-6653.78,6699.77-6771.66,6783.36-6838.23,6855.64-6993.59,6994.52-8529.07,8657.77-9899.15",2.5,"5,8,13,11,7","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,564,860","0.51,0.72,2.31",69.A-0555(A),q1429m0053b,,,,
J143229-010616,14:32:29.24,-01:06:16.0,2.087,14:32:29.32,-01:06:16.4,14:32:29.237,-01:06:16.03,18.469,,17.664,17.081,SDSS J143229.24-010616.0,2.087,17.912,17.84,17.712,17.495,17.16,LBQS 1429-0053A,2.085,LBQS 1429-0053,2.086,0,4,5999,3285.1275177294,10428.4027226362,"3285.13-5599.42,5673.45-6617.19,6618.79-6652.49,6699.75-6710.99,6734.82-6776.79,6782.78-6788.04,6810.21-6855.17,6857.57-6935.79,6940.82-6992.87,7000.87-7275.06,7293.89-7361.17,7381.21-8523.93,8660.42-10087.13,10088.31-10255.23,10258.83-10428.40",2.5,"7,16,19,18,20","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,564,860","0.83,0.91,1.19",69.A-0555(A),q1429m0053a,,,,
J143649-161341,14:36:49.60,-16:13:41.5,0.143,14:36:49.61,-16:13:39.1,14:36:49.607,-16:13:41.50,14.936,14.538,16.11,14.072,,,,,,,,2MASX J14364961-1613410,0.143,[VV96] J143649.8-161341,0.144,0,1,599,3285.4899221861,6652.9982140951,"3285.49-4522.63,4619.60-5599.76,5674.55-5679.95,5680.04-5869.28,5869.37-5898.13,5898.23-5909.60,5909.70-5919.86,5919.96-6095.64,6095.74-6653.00",2.5,"7,7,19,14,0","13.2,13.2,22.2,22.2,0.0",2.1,2x2,"390,564","1.42,1.63,1.84",167.D-0407(A),he1434m1600,,,,
J143907-010616,14:39:07.51,-01:06:16.7,1.819,14:39:07.48,-01:06:16.6,14:39:07.503,-01:06:16.80,19.477,18.578,18.627,18.107,SDSS J143907.51-010616.7,1.819,19.781,19.315,19.011,18.605,18.387,SDSS J143907.50-010616.7,1.821,2QZ J143907.4-010617,1.821,0,10,26680,3284.387495533,9466.6005523656,"3285.57-5827.25,5828.71-7522.30,7663.35-9466.60",1.5,"2,10,11,24,19","48.3,48.3,45.2,45.2,45.2",1,"1x1,2x2","390,437,580,760","0.55,0.74,1.39","081.B-0285(A),083.B-0604(A)",sdssmj1439m0106,,,,
J143912+111740,14:39:12.04,+11:17:40.5,2.585,14:39:12.06,+11:17:40.2,14:39:12.064,+11:17:40.47,19.307,18.708,18.074,17.867,SDSS J143912.04+111740.5,2.585,20.516,18.78,18.467,18.338,17.814,SDSS J143912.04+111740.5,2.583,BWE 1436+1130,0.0,0,8,33640,3279.8291011608,7107.7342336111,"3295.05-4521.14,4780.99-4808.54,4812.35-4846.37,4850.07-4884.82,4890.74-4923.87,4928.68-5578.84,5579.41-7078.84,7081.13-7107.37",2.2,"13,19,48,39,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,580,610","0.67,0.87,1.84",278.A-5062(A),sdssuj143912p111740,,,,
J144104+044348,14:41:04.91,+04:43:48.4,1.113,14:41:04.86,+04:43:48.8,14:41:04.938,+04:43:48.48,18.972,18.244,18.289,17.582,SDSS J144104.91+044348.4,1.113,19.71,19.249,18.664,18.497,18.376,SDSS J144104.80+044348.0,1.112,QSO B1438+0456,1.115,0,2,8100,3282.8753358676,7006.343566829,"3285.07-4521.33,4979.01-5958.17,6039.46-6997.41,7000.97-7006.11",2.5,"5,5,16,18,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,600","0.63,0.85,1.42",080.A-0364(A),j1441p0443,,,,
J144231+013734,14:42:31.91,+01:37:34.7,2.27,14:42:31.89,+01:37:35.2,14:42:31.913,+01:37:34.63,18.559,18.566,18.083,17.974,SDSS J144231.91+013734.7,2.27,19.26,18.72,18.641,18.604,18.438,SDSS J144231.91+013734.7,2.277,SDSS J144231.91+013734.7,2.277,0,5,7534,3045.6522657543,6653.229661707,"3046.77-3872.03,4619.18-4693.46,4695.93-5600.28,5673.99-6302.41,6302.72-6618.20,6618.97-6653.23",2.5,"5,0,11,10,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,564","1.21,1.46,1.91",080.A-0014(B),j1442p0137,,,,
J144653+011355,14:46:53.05,+01:13:55.9,2.216,14:46:53.00,+01:13:56.0,14:46:53.040,+01:13:56.02,18.556,18.133,18.098,17.661,SDSS J144653.05+011355.9,2.216,19.281,18.607,18.45,18.334,18.139,LBQS 1444+0126,2.206,LBQS 1444+0126,2.21,0,13,54000,3183.1255248979,6656.2361520121,"3183.13-4530.34,4620.35-5599.22,5674.99-6616.72,6619.65-6652.85",2.5,"22,24,57,54,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"380,390,564","0.35,0.52,1.39","65.O-0158(A),67.A-0078(A),69.B-0108(A),71.B-0136(A)","q1444p0126,q1444p014",,,,
